horizon,raw_mean,raw_ci_lower,raw_ci_upper,centered_mean,centered_ci_lower,centered_ci_upper
1463,66.3120401035631,66.05316,66.582344,0.005220278936939392,-0.25178128,0.27966225
1464,66.3553146290866,66.09579,66.62543,0.003147134980461053,-0.25353947,0.27921924
1465,66.40287864614494,66.14351,66.67422,0.005425361370752913,-0.25049117,0.28138414
1466,66.44679268352881,66.18814,66.71808,0.00380712424199815,-0.25118706,0.27991205
1467,66.49424188551974,66.2334,66.766174,0.006050997597285625,-0.25099725,0.2842356
1468,66.54041077312606,66.2805,66.81204,0.006908858999481602,-0.2483348,0.2840392
1469,66.58684030123345,66.32627,66.85998,0.008173064426072308,-0.24743193,0.28626353
1470,66.63412265616381,66.37214,66.90778,0.009978299910747413,-0.24836648,0.28958163
1471,66.67979263338377,66.416275,66.95466,0.01035504234393642,-0.24919623,0.29117522
1472,66.72496646118938,66.46111,67.000046,0.01037040588911479,-0.2496398,0.29071018
1473,66.77026714029878,66.50561,67.04443,0.010317041270678536,-0.2512905,0.28958783
1474,66.82068745742211,66.55649,67.09536,0.014956033571148716,-0.24580032,0.2942876
1475,66.86738279832076,66.60459,67.14076,0.016398700228960835,-0.24266027,0.29411805
1476,66.91219935989577,66.64908,67.18559,0.015868828173251817,-0.24216257,0.29259825
1477,66.9569556952723,66.693214,67.2302,0.015253585561960988,-0.24398549,0.2916642
1478,67.00205438605073,66.739944,67.27549,0.01497507968951883,-0.24454032,0.29182908
1479,67.04463232400403,66.78003,67.3195,0.01198174414707769,-0.24978493,0.2913642
1480,67.09016626809219,66.82747,67.36421,0.012124264194209847,-0.24741672,0.28974628
1481,67.13666466845221,66.87256,67.41166,0.013251420330995032,-0.24835753,0.2926528
1482,67.18137188121112,66.91964,67.45365,0.01236325094423136,-0.24783923,0.2900986
1483,67.22538127654792,66.96359,67.49716,0.011040317783601074,-0.24709791,0.28777218
1484,67.26929770761755,67.009445,67.54015,0.009609762824197999,-0.24679568,0.28471172
1485,67.31730204951911,67.057144,67.5889,0.012362279591447095,-0.24410221,0.28771833
1486,67.36661570839276,67.10727,67.636795,0.016341925491487202,-0.23889075,0.29066807
1487,67.41120844360759,67.15256,67.67981,0.015453001596578277,-0.238092,0.2883249
1488,67.45294325165146,67.194695,67.72201,0.011801946396338818,-0.24187008,0.28486294
1489,67.49701002852126,67.239105,67.76604,0.010177499291461688,-0.24348597,0.28345597
1490,67.53961454588863,67.28282,67.805305,0.007379403262817761,-0.2471609,0.2785149
1491,67.58028668277944,67.324974,67.844795,0.0026292364466380352,-0.25102648,0.27261662
1492,67.62396928381219,67.36868,67.888756,0.0008711281722706318,-0.25212452,0.2693143
1493,67.67064860869847,67.41588,67.93514,0.0022032146960767347,-0.24893878,0.27024344
1494,67.71359129576915,67.460075,67.9774,1.818047133435955e-05,-0.25068605,0.26781216
1495,67.76149293575618,67.509026,68.02404,0.0026633308679362257,-0.24653886,0.26794353
1496,67.80591860674984,67.55286,68.06871,0.0016096340397371547,-0.24898,0.26687846
1497,67.85077910573577,67.59729,68.11271,0.001211776243585877,-0.24784282,0.2669468
1498,67.89694719339249,67.64172,68.161545,0.0020083427999246432,-0.24845189,0.26860246
1499,67.94100361573857,67.68254,68.20791,0.0006497685297506809,-0.25200805,0.27109268
1500,67.98564952874186,67.72818,68.251816,-0.00010523284604295376,-0.25274077,0.2685789
1501,68.02897648430574,67.77292,68.293526,-0.0021187630288075614,-0.25350243,0.2647471
1502,68.07823334276245,67.82247,68.343605,0.0018459187688884251,-0.24965009,0.26830283
1503,68.12862401755699,67.87031,68.39432,0.007258747415833921,-0.24512735,0.2751088
1504,68.17439859459053,67.91883,68.43909,0.007444877483494441,-0.24270803,0.2742056
1505,68.22173322744122,67.96432,68.487076,0.00946073230287347,-0.24231511,0.2770257
1506,68.26569096971217,68.00756,68.53302,0.00809577614337668,-0.24452063,0.27645433
1507,68.31446482098977,68.05494,68.58202,0.011489525012503981,-0.24255456,0.28129327
1508,68.36398803798664,68.103485,68.632774,0.015714879244480087,-0.23994525,0.28628522
1509,68.41163410796179,68.15226,68.68008,0.017732619353987008,-0.23840863,0.28864542
1510,68.46282748672496,68.202805,68.73045,0.023911837744178592,-0.23182625,0.2944691
1511,68.51038943948544,68.24994,68.77827,0.026200589138316726,-0.2285951,0.2966304
1512,68.55536543784784,68.293625,68.82293,0.02578828881574423,-0.22980414,0.2951793
1513,68.60146016196259,68.33924,68.87113,0.02637340719939539,-0.2309177,0.3000813
1514,68.6452031659377,68.38308,68.915855,0.024705317033318543,-0.23117842,0.2986005
1515,68.6926648126164,68.42908,68.96484,0.026636352121226357,-0.23127636,0.30275816
1516,68.7372266521815,68.47364,69.00995,0.025738114676832624,-0.23367783,0.30260378
1517,68.78270378317302,68.52015,69.0549,0.02579762840938382,-0.23230687,0.3018248
1518,68.8311788253288,68.56614,69.1047,0.028761026336290074,-0.23160335,0.30600733
1519,68.8788846267369,68.61417,69.152794,0.031033508264372355,-0.22956824,0.30845553
1520,68.92498316536286,68.65961,69.19959,0.031895512398190155,-0.22915985,0.30982515
1521,68.9711800194754,68.702545,69.24855,0.03243364535988035,-0.23126559,0.3135472
1522,69.01685022732214,68.747574,69.29389,0.03276133249389486,-0.23068155,0.31243286
1523,69.06376142633144,68.79491,69.33996,0.034125471096939614,-0.22848982,0.3131134
1524,69.10752991352476,68.83936,69.38371,0.032568382878844754,-0.23016036,0.30954763
1525,69.15473445014896,68.88721,69.42991,0.03441334267204237,-0.22917977,0.3113584
1526,69.20149919048525,68.93344,69.47733,0.03560473069839425,-0.22612913,0.3145091
1527,69.247031834265,68.978775,69.52289,0.035837626987347285,-0.22523898,0.3142732
1528,69.29053235349934,69.0217,69.56832,0.03395686076803461,-0.229412,0.31308672
1529,69.33655075254856,69.066414,69.61434,0.03434646346739388,-0.23142433,0.31557205
1530,69.3769852911233,69.10627,69.65377,0.029256271214480597,-0.23586647,0.31007257
1531,69.41661772476527,69.14625,69.69363,0.023341378020639004,-0.24118829,0.30452654
1532,69.45556920408174,69.18594,69.73394,0.016926897159259893,-0.24748099,0.2968912
1533,69.50079223557655,69.23047,69.778984,0.016760333443083576,-0.2486702,0.295826
1534,69.54630428678311,69.27551,69.824135,0.017051701995586553,-0.24646717,0.29693913
1535,69.59554100422734,69.325096,69.87309,0.02089878748694162,-0.24318038,0.30076566
1536,69.63820710945085,69.367584,69.915146,0.018484836620950237,-0.24594101,0.29820013
1537,69.68689548480297,69.416084,69.96368,0.02177311194206285,-0.24292903,0.2996948
1538,69.73673200861361,69.46832,70.012184,0.02640048892969057,-0.23538978,0.303303
1539,69.77871814240855,69.510025,70.054214,0.023247646676949882,-0.24002437,0.29858926
1540,69.8233571858044,69.553185,70.100105,0.022711760574640923,-0.24093656,0.29968864
1541,69.8686446982519,69.59809,70.1437,0.02252076503026878,-0.23972364,0.29870614
1542,69.9160762416588,69.6454,70.192375,0.02463974696294317,-0.23797797,0.30187407
1543,69.96228930714662,69.69132,70.2372,0.02511980282333207,-0.23768067,0.30206633
1544,70.00616446567516,69.73418,70.28221,0.023893866285512978,-0.23872045,0.30007225
1545,70.05160238650708,69.77948,70.326965,0.023805397944159427,-0.2388776,0.30126637
1546,70.09261854343785,69.82173,70.36819,0.019478369134746314,-0.24331106,0.29649717
1547,70.1405341269772,69.867546,70.416435,0.022140885675310338,-0.24234977,0.30028203
1548,70.18223207569513,69.90957,70.45907,0.018476653092831263,-0.2470477,0.2983289
1549,70.22649273319898,69.9535,70.50218,0.017237560117020816,-0.24778026,0.297067
1550,70.27130305836967,69.997696,70.547554,0.01670009948310029,-0.2488788,0.29723775
1551,70.31737409056493,70.044,70.592926,0.017368363812749157,-0.24714759,0.2963307
1552,70.36397447596435,70.089035,70.64263,0.018648397577961794,-0.24691692,0.29873902
1553,70.41116128184626,70.13669,70.68939,0.020393524571149003,-0.24453352,0.29972225
1554,70.4542193476123,70.17846,70.732506,0.01803620973563127,-0.24798846,0.29792643
1555,70.49684507445158,70.220314,70.775444,0.01546193957014273,-0.25253737,0.2955743
1556,70.54424465349697,70.266624,70.82295,0.017700666735175657,-0.2507414,0.29724804
1557,70.5915414056777,70.31464,70.869965,0.01954352513453507,-0.24891268,0.2990296
1558,70.6341882770112,70.35608,70.91348,0.016844403199828457,-0.25170934,0.29643974
1559,70.68296199287052,70.40289,70.962395,0.020236929879712994,-0.250051,0.29999337
1560,70.73293851875982,70.45202,71.01291,0.02529932494650811,-0.24719836,0.30673626
1561,70.78040008892955,70.50044,71.05989,0.027554495553959734,-0.24479249,0.30856887
1562,70.82270552147813,70.54125,71.10441,0.024498018490542617,-0.24861825,0.30660033
1563,70.86709555493098,70.5862,71.14695,0.02361857928546033,-0.24645028,0.3060522
1564,70.91177612898792,70.63026,71.193405,0.02304082203442965,-0.24864583,0.30692533
1565,70.94880998923932,70.668785,71.229546,0.014983536174250828,-0.25637567,0.29748833
1566,70.99212942672926,70.714165,71.27029,0.013100077319360191,-0.25552204,0.29367104
1567,71.03525539182866,70.757454,71.31486,0.010873699635120916,-0.2579571,0.2939198
1568,71.0776131081386,70.799095,71.356964,0.0078087684257635665,-0.26218966,0.2905689
1569,71.12509716457672,70.84737,71.40335,0.010198016174666329,-0.26032582,0.2937702
1570,71.1690721083603,70.892746,71.44714,0.009124075324612766,-0.25982168,0.29090968
1571,71.21601785766761,70.93679,71.49647,0.010519797851058426,-0.26107797,0.29525253
1572,71.26187086124158,70.98347,71.54145,0.011076296203618474,-0.259359,0.2946847
1573,71.30648666412785,71.02824,71.587494,0.010597142190775875,-0.25946948,0.29464102
1574,71.35231036141654,71.072685,71.63416,0.011050348734060725,-0.26052418,0.29485577
1575,71.39635517969666,71.11514,71.67986,0.009708079190651671,-0.26274672,0.29550985
1576,71.43904927027715,71.15821,71.72166,0.006868566885548168,-0.26500356,0.29115608
1577,71.48457068924662,71.20563,71.76673,0.007029889410067588,-0.2646735,0.29152346
1578,71.52392497718785,71.245415,71.80595,0.0009930457190685028,-0.27093568,0.28589246
1579,71.56449007898532,71.28572,71.846146,-0.0038555294422205027,-0.27767116,0.2809434
1580,71.61211694732698,71.333336,71.89443,-0.0015903884146790225,-0.27349597,0.28189105
1581,71.65605224668326,71.37732,71.93844,-0.0030682060592727377,-0.27505523,0.2802792
1582,71.70069448237983,71.424225,71.98188,-0.003719296999860914,-0.27554202,0.2790497
1583,71.74724869853512,71.46937,72.02851,-0.002648848384385442,-0.2769113,0.28039464
1584,71.78912752653706,71.5118,72.06994,-0.00617075720115877,-0.27870336,0.27628952
1585,71.83549565986098,71.558846,72.1176,-0.005199752011607782,-0.27762115,0.27762383
1586,71.88037784435782,71.60335,72.162575,-0.005603215818916266,-0.27667016,0.27546763
1587,71.92646129937253,71.64917,72.20777,-0.004717341086433994,-0.27641922,0.27722293
1588,71.97328729351452,71.694084,72.25699,-0.0033218671152107472,-0.2763233,0.28032753
1589,72.0153969061179,71.73661,72.298706,-0.006478062400117818,-0.27825963,0.27608678
1590,72.06192806243152,71.782,72.34601,-0.005180375161041554,-0.27840516,0.2787794
1591,72.10249469614982,71.81934,72.39014,-0.009936960612104962,-0.2875465,0.27792025
1592,72.14620192598983,71.86383,72.43338,-0.011609173275162192,-0.28834477,0.2756807
1593,72.19152346803548,71.91039,72.47751,-0.011448885457104511,-0.28663,0.27484974
1594,72.23673121393544,71.95381,72.52216,-0.011551801956250283,-0.28655237,0.27595547
1595,72.28259440643369,71.998055,72.568016,-0.011180043525312398,-0.28829655,0.27736935
1596,72.32784999436204,72.04336,72.61279,-0.011145603743896653,-0.28781405,0.2766901
1597,72.37099327523039,72.08547,72.65707,-0.013228796748118473,-0.28982565,0.27507693
1598,72.41975256692673,72.13484,72.704926,-0.009977853339901933,-0.2873599,0.27726966
1599,72.46613787094095,72.18266,72.7516,-0.009081036666407008,-0.28721923,0.2792173
1600,72.51433354880497,72.23018,72.800156,-0.006227334120473993,-0.28380665,0.2820116
1601,72.56402951632367,72.28021,72.8497,-0.0017902051577313078,-0.27851254,0.2846942
1602,72.60833148949023,72.32486,72.89525,-0.002663239413644969,-0.27886644,0.285456
1603,72.65525826176868,72.37102,72.94362,-0.0011824897908260523,-0.27782422,0.28845188
1604,72.70163884841321,72.41597,72.99068,4.557909564761505e-05,-0.27744007,0.2901624
1605,72.74199742297475,72.45822,73.02989,-0.004878549383011513,-0.28134704,0.28437382
1606,72.78895508020051,72.50496,73.07743,-0.0034235137949869656,-0.28127098,0.2873588
1607,72.83739339125155,72.55191,73.128075,-0.0004518090738935887,-0.2799963,0.29291612
1608,72.88292701310532,72.5945,73.176956,-0.0001417019648979075,-0.2836089,0.2955055
1609,72.92579149426153,72.63979,73.217575,-0.0024495970300548804,-0.28339893,0.29216096
1610,72.97031038681227,72.684586,73.26182,-0.003255965071553307,-0.2843258,0.29006326
1611,73.01761741609627,72.729774,73.3104,-0.001343004170140355,-0.28346157,0.29297268
1612,73.06839142276762,72.778076,73.3631,0.004171091871943907,-0.27962932,0.30021033
1613,73.1137052467395,72.823875,73.406944,0.004344920046010017,-0.28003561,0.30027458
1614,73.15549097315329,72.86507,73.450676,0.0009389948032981238,-0.28417003,0.2992567
1615,73.19704126310931,72.90657,73.4925,-0.002750244878741562,-0.28855255,0.2957067
1616,73.24353723768367,72.95476,73.53607,-0.0014383463743682815,-0.28572983,0.29463878
1617,73.28492634913096,72.99613,73.57856,-0.005417703282066348,-0.28952193,0.29107437
1618,73.3309889993264,73.04107,73.623985,-0.0046352472605900195,-0.28996885,0.2927481
1619,73.37723178755788,73.08875,73.66932,-0.0035815430774352136,-0.2867912,0.2920199
1620,73.4252774024704,73.13734,73.716576,-0.0007681859758725568,-0.28362578,0.29432586
1621,73.4688011393289,73.18223,73.76015,-0.002702206440106192,-0.28476438,0.29102933
1622,73.5089173045148,73.22224,73.79916,-0.007823290193985892,-0.28792384,0.28472164
1623,73.5553954133215,73.26909,73.84589,-0.006705941826135995,-0.28662688,0.2870322
1624,73.60386575387507,73.31635,73.89284,-0.0035190649109390587,-0.28368032,0.2900507
1625,73.65298874172207,73.366196,73.9417,0.00041069052311084225,-0.27903348,0.2935368
1626,73.70128428217672,73.41328,73.99105,0.0034970838854221724,-0.2768234,0.29671597
1627,73.74560680088334,73.45832,74.036316,0.0024303656147492514,-0.27714685,0.29578796
1628,73.79548413093899,73.507454,74.086754,0.006961364764456381,-0.27263078,0.29910773
1629,73.839468575277,73.5529,74.13011,0.0055492531725713345,-0.27355206,0.2990026
1630,73.88585246235951,73.598564,74.17759,0.006431359184435855,-0.27264428,0.29947624
1631,73.92928992559399,73.642555,74.22113,0.004277997190987806,-0.27497742,0.29732126
1632,73.976239767205,73.69075,74.266975,0.0057468275791566605,-0.2722757,0.29694492
1633,74.02106038880262,73.735504,74.3109,0.005069687987997912,-0.27418408,0.2955051
1634,74.0664586752578,73.781715,74.35615,0.005092206545409434,-0.2734776,0.2941924
1635,74.10695826480938,73.822266,74.397064,0.0004907769131326105,-0.277949,0.28845727
1636,74.15253531559415,73.869446,74.440544,0.000683731624820269,-0.27595925,0.28729692
1637,74.19348535564478,73.90968,74.4837,-0.0036644535287474736,-0.28006667,0.28284162
1638,74.24157678781177,73.957954,74.53142,-0.0006955124168804671,-0.27592584,0.28515294
1639,74.28454542493984,73.9998,74.57283,-0.0031785308990613984,-0.2789553,0.28359967
1640,74.3281258612562,74.04297,74.61611,-0.004877215029223969,-0.28162244,0.28181508
1641,74.37505496859947,74.087425,74.665,-0.0034785428433750294,-0.28207946,0.28707832
1642,74.42160794435284,74.13261,74.71278,-0.002254056380324564,-0.28181407,0.28964257
1643,74.46882601078748,74.18177,74.759834,-0.0005426720161325644,-0.27971327,0.29124632
1644,74.51496121888253,74.2271,74.80678,-7.072846979635228e-05,-0.2810134,0.29363683
1645,74.56055491916291,74.27425,74.851685,0.00038714085685597664,-0.27944106,0.29221553
1646,74.60175187651852,74.314545,74.89386,-0.003809738678846916,-0.28465477,0.2896137
1647,74.64478884051235,74.35775,74.93792,-0.005792483512525394,-0.28668064,0.2882485
1648,74.6966093435738,74.40997,74.99049,0.0006251044405669352,-0.28155273,0.29627076
1649,74.74181931001209,74.45432,75.03681,0.0006487651842022352,-0.28200114,0.29698387
1650,74.78826450405127,74.50147,75.08075,0.0017502823037731734,-0.2805215,0.29603648
1651,74.83245879801738,74.54377,75.12737,0.0008024978022070232,-0.28358054,0.2967106
1652,74.87465041477978,74.58745,75.16837,-0.0020877398894700665,-0.28615382,0.2936864
1653,74.91906274982752,74.629425,75.21393,-0.002863159793177645,-0.28862885,0.293109
1654,74.96599694869388,74.67484,75.26083,-0.0012133038470623979,-0.2877547,0.29353467
1655,75.01272116883744,74.72133,75.30772,0.0003365259497922472,-0.2872418,0.29720524
1656,75.06194708516713,74.76984,75.35917,0.004164240253025782,-0.28393996,0.30076823
1657,75.10370269798656,74.813255,75.40008,0.0005753393204658943,-0.28508174,0.29656723
1658,75.15428398066346,74.86431,75.45023,0.005771728892507224,-0.27977583,0.30022934
1659,75.19669565582437,74.90608,75.494064,0.00290274995930012,-0.2845338,0.29946116
1660,75.23943999420581,74.94869,75.53666,4.443966024249198e-05,-0.2870347,0.2962468
1661,75.28190028489607,74.99151,75.5785,-0.002603011754994796,-0.28809127,0.29307628
1662,75.32435424771583,75.0337,75.622055,-0.005273458238010574,-0.2933088,0.29095483
1663,75.3684656420264,75.07827,75.66674,-0.006580610772544773,-0.2930286,0.29107103
1664,75.41436869086405,75.124374,75.71227,-0.005951040537502793,-0.29326794,0.2916128
1665,75.45891677286947,75.16862,75.75636,-0.006848198068282827,-0.29463875,0.2902962
1666,75.50540542505219,75.215836,75.80267,-0.005495206150200886,-0.29364976,0.29141036
1667,75.5513537313394,75.26135,75.84744,-0.00498517708552327,-0.29197106,0.28970414
1668,75.59780556822722,75.30829,75.89507,-0.003844584694806414,-0.29246208,0.2933246
