horizon,empirical_gap_mean,empirical_gap_ci_lower,empirical_gap_ci_upper,predicted_gap_mean,predicted_gap_ci_lower,predicted_gap_ci_upper,pair_error_mean,pair_error_ci_lower,pair_error_ci_upper
210,0.892248538421573,0.8561221,0.929518,0.8778902814054927,0.8737293,0.8822533,0.00018333333333333336,8.333333e-05,0.0003
211,0.8961292744640283,0.85954165,0.93451035,0.8820707113169476,0.87788993,0.88645446,0.00018333333333333336,8.333333e-05,0.0003
212,0.8991072327080822,0.8628915,0.9372545,0.8862511412284023,0.8820505,0.8906557,0.0001666666666666667,8.333333e-05,0.00026666667
213,0.9048717182377728,0.8676613,0.9442676,0.890431571139857,0.88621116,0.89485687,0.00015000000000000001,6.666667e-05,0.00025
214,0.9094084723789332,0.8718574,0.9483909,0.8946120010513117,0.89037174,0.8990581,0.00015000000000000001,6.666667e-05,0.00023333334
215,0.9149269221519345,0.8768009,0.9546382,0.8987924309627665,0.8945324,0.9032593,0.00013333333333333334,6.666667e-05,0.00021666667
216,0.9188567408509362,0.8807752,0.9588161,0.9029728608742212,0.898693,0.9074605,0.00013333333333333334,5e-05,0.00023333334
217,0.921554180774406,0.8838523,0.9613955,0.907153290785676,0.9028536,0.9116617,0.00013333333333333334,5e-05,0.00023333334
218,0.9253031002277942,0.88732,0.96487164,0.9113337206971308,0.90701425,0.9158629,0.00013333333333333334,5e-05,0.00023333334
219,0.9314294846981047,0.8925153,0.9720986,0.9155141506085852,0.91117483,0.92006415,0.00013333333333333334,5e-05,0.00023333334
220,0.9359387595199808,0.8970898,0.9767979,0.9196945805200403,0.9153355,0.9242653,0.00013333333333333334,5e-05,0.00023333334
221,0.937241197084764,0.8980037,0.9783301,0.9238750104314946,0.91949606,0.92846656,0.00013333333333333334,5e-05,0.00023333334
222,0.9413843909879301,0.9016121,0.98293954,0.9280554403429496,0.9236567,0.93266773,0.00013333333333333334,5e-05,0.00023333334
223,0.9413469437265765,0.9015144,0.98300457,0.9322358702544044,0.9278173,0.93686897,0.00013333333333333334,5e-05,0.00023333334
224,0.9493895131609823,0.90906143,0.99165833,0.9364163001658593,0.9319779,0.94107014,0.00013333333333333334,5e-05,0.00023333334
225,0.952527487696797,0.91153663,0.995035,0.9405967300773137,0.9361386,0.9452714,0.00011666666666666667,3.3333334e-05,0.00021666667
226,0.9575565922140961,0.91647327,0.99976546,0.9447771599887685,0.94029915,0.94947255,0.00011666666666666667,3.3333334e-05,0.00021666667
227,0.9610747702236203,0.92029333,1.002636,0.9489575899002229,0.9444598,0.9536738,0.00011666666666666667,3.3333334e-05,0.00021666667
228,0.9637244127269595,0.92277426,1.0053009,0.9531380198116779,0.9486204,0.95787495,0.00013333333333333334,5e-05,0.00023333334
229,0.9659623521223629,0.92506325,1.0075185,0.9573184497231323,0.952781,0.9620762,0.00013333333333333334,5e-05,0.00023333334
230,0.9701234139782791,0.9285719,1.0119963,0.9614988796345875,0.9569416,0.96627736,0.00013333333333333334,5e-05,0.00023333334
231,0.9747200406542966,0.9320958,1.0182825,0.9656793095460424,0.96110225,0.9704786,0.00013333333333333334,5e-05,0.00023333334
232,0.9770199617006076,0.93384486,1.0208406,0.9698597394574968,0.96526283,0.9746798,0.00013333333333333334,5e-05,0.00023333334
233,0.9806429961516471,0.9366538,1.0253307,0.9740401693689518,0.9694235,0.978881,0.00013333333333333334,5e-05,0.00023333334
234,0.9850729138727623,0.940691,1.030451,0.9782205992804064,0.9735841,0.98308223,0.0001,3.3333334e-05,0.00018333334
235,0.9888381676855522,0.9455897,1.0333257,0.9824010291918613,0.9777447,0.9872834,6.666666666666667e-05,1.6666667e-05,0.00013333333
236,0.9957181463743138,0.95160586,1.0410305,0.9865814591033156,0.98190534,0.99148464,6.666666666666667e-05,1.6666667e-05,0.00013333333
237,1.0027633217531686,0.9584811,1.0477383,0.9907618890147704,0.9860659,0.9956858,6.666666666666667e-05,1.6666667e-05,0.00013333333
238,1.0070128849869049,0.9626256,1.051764,0.9949423189262251,0.99022657,0.99988705,8.333333333333333e-05,1.6666667e-05,0.00016666666
239,1.0091072378493877,0.9660481,1.0533828,0.9991227488376799,0.99438715,1.0040883,0.0001,3.3333334e-05,0.00018333334
240,1.0136485645636488,0.97097975,1.0574306,1.0033031787491347,0.9985478,1.0082895,0.0001,3.3333334e-05,0.00018333334
241,1.0213795177335485,0.9786946,1.0653037,1.0074836086605896,1.0027083,1.0124907,0.0001,3.3333334e-05,0.00018333334
242,1.0262954841965461,0.98282504,1.0705339,1.011664038572044,1.006869,1.0166919,0.0001,3.3333334e-05,0.00018333334
243,1.0318134127116994,0.98845315,1.076096,1.0158444684834989,1.0110296,1.0208931,0.0001,3.3333334e-05,0.00018333334
244,1.0345962373928195,0.9907694,1.0795943,1.0200248983949534,1.0151902,1.0250943,0.0001,3.3333334e-05,0.00018333334
245,1.0370806935917725,0.993388,1.0817786,1.0242053283064085,1.0193508,1.0292956,0.0001,3.3333334e-05,0.00018333334
246,1.042686720331979,0.999018,1.086663,1.028385758217863,1.0235114,1.0334967,8.333333333333333e-05,1.6666667e-05,0.00016666666
247,1.0493212693985647,1.0044502,1.0948012,1.032566188129318,1.027672,1.0376979,8.333333333333333e-05,1.6666667e-05,0.00016666666
248,1.0521728096343888,1.0065747,1.0977417,1.0367466180407723,1.0318327,1.0418992,8.333333333333333e-05,1.6666667e-05,0.00016666666
249,1.0576622094425483,1.0121751,1.103632,1.0409270479522275,1.0359932,1.0461004,0.0001,1.6666667e-05,0.00021666667
250,1.0593680364747955,1.0134529,1.1057879,1.0451074778636822,1.0401539,1.0503016,0.0001,1.6666667e-05,0.00021666667
251,1.065270011305251,1.0200353,1.110509,1.049287907775137,1.0443145,1.0545027,0.0001,1.6666667e-05,0.00021666667
252,1.0660174630092945,1.0206784,1.1110299,1.0534683376865916,1.0484751,1.058704,0.0001,1.6666667e-05,0.00021666667
253,1.0717150152660346,1.0256665,1.1172842,1.0576487675980462,1.0526358,1.0629052,8.333333333333333e-05,0.0,0.0002
254,1.0745471643110391,1.0278157,1.1210362,1.0618291975095009,1.0567963,1.0671064,8.333333333333333e-05,0.0,0.0002
255,1.0770563885520883,1.0308192,1.1233343,1.0660096274209556,1.060957,1.0713075,6.666666666666667e-05,0.0,0.00015
256,1.0819276378831337,1.0347438,1.1289662,1.0701900573324103,1.0651176,1.0755088,6.666666666666667e-05,0.0,0.00015
257,1.0869660455357903,1.0393888,1.1350002,1.0743704872438649,1.0692782,1.07971,6.666666666666667e-05,0.0,0.00015
258,1.090012252704173,1.0423263,1.1384997,1.0785509171553198,1.0734388,1.0839112,5e-05,0.0,0.00013333333
259,1.09469080703844,1.0476127,1.142561,1.0827313470667748,1.0775994,1.0881124,3.3333333333333335e-05,0.0,8.333333e-05
260,1.097593485585595,1.0510681,1.1450466,1.0869117769782295,1.08176,1.0923136,3.3333333333333335e-05,0.0,8.333333e-05
261,1.100698574170972,1.0541084,1.148274,1.091092206889684,1.0859207,1.0965148,3.3333333333333335e-05,0.0,8.333333e-05
262,1.1071353923780975,1.0609767,1.1542021,1.0952726368011385,1.0900813,1.100716,3.3333333333333335e-05,0.0,8.333333e-05
263,1.11433976595097,1.0677054,1.1613252,1.0994530667125937,1.0942419,1.1049173,3.3333333333333335e-05,0.0,8.333333e-05
264,1.1176176277243812,1.0713087,1.1643795,1.1036334966240482,1.0984025,1.1091185,5e-05,0.0,0.00011666667
265,1.1220891792027452,1.0762812,1.1680695,1.1078139265355027,1.1025631,1.1133196,5e-05,0.0,0.00011666667
266,1.1288167573905474,1.082644,1.1759595,1.1119943564469577,1.1067238,1.1175208,5e-05,0.0,0.00011666667
267,1.133986912207767,1.0883354,1.1803391,1.1161747863584126,1.1108843,1.1217221,5e-05,0.0,0.00011666667
268,1.1396874039816904,1.0936843,1.186482,1.1203552162698671,1.115045,1.1259233,3.3333333333333335e-05,0.0,8.333333e-05
269,1.1442308913038501,1.0987262,1.1907173,1.1245356461813218,1.1192056,1.1301244,3.3333333333333335e-05,0.0,8.333333e-05
270,1.153971945489013,1.1083397,1.1999869,1.1287160760927764,1.1233662,1.1343256,3.3333333333333335e-05,0.0,8.333333e-05
271,1.1556873602271984,1.1100813,1.2011867,1.1328965060042313,1.1275269,1.1385269,3.3333333333333335e-05,0.0,8.333333e-05
272,1.158811667508944,1.113677,1.2038586,1.1370769359156858,1.1316874,1.1427281,3.3333333333333335e-05,0.0,8.333333e-05
273,1.1635197933299157,1.1174029,1.209526,1.1412573658271408,1.135848,1.1469293,1.6666666666666667e-05,0.0,5e-05
274,1.1660560575201753,1.1216265,1.2107581,1.1454377957385955,1.1400087,1.1511306,1.6666666666666667e-05,0.0,5e-05
275,1.167598027245622,1.1225271,1.2126676,1.1496182256500502,1.1441693,1.1553317,1.6666666666666667e-05,0.0,5e-05
276,1.169556399479894,1.1248266,1.2142607,1.153798655561505,1.1483299,1.1595329,0.0,0.0,0.0
277,1.1726568843827787,1.1272992,1.2180334,1.1579790854729592,1.1524905,1.1637341,0.0,0.0,0.0
278,1.1742637998920367,1.1288619,1.2197704,1.1621595153844142,1.1566511,1.1679354,0.0,0.0,0.0
279,1.1753770335786287,1.1300852,1.2206634,1.1663399452958687,1.1608118,1.1721365,0.0,0.0,0.0
280,1.1806977223048198,1.1340406,1.2274563,1.1705203752073237,1.1649723,1.1763377,0.0,0.0,0.0
281,1.1859755809073722,1.1401387,1.2321432,1.1747008051187784,1.169133,1.1805389,0.0,0.0,0.0
282,1.1888760988482332,1.1432914,1.2344732,1.1788812350302333,1.1732936,1.1847402,0.0,0.0,0.0
283,1.1945096876702173,1.1487032,1.2405732,1.1830616649416876,1.1774542,1.1889414,0.0,0.0,0.0
284,1.1978304285214254,1.1514843,1.2441376,1.1872420948531426,1.1816149,1.1931425,0.0,0.0,0.0
285,1.2018742610232418,1.1561735,1.2476957,1.1914225247645973,1.1857754,1.1973437,1.6666666666666667e-05,0.0,5e-05
286,1.2066597848186424,1.160013,1.2541617,1.195602954676052,1.189936,1.201545,3.3333333333333335e-05,0.0,8.333333e-05
287,1.2115702014143077,1.1652864,1.2583389,1.1997833845875066,1.1940967,1.2057462,3.3333333333333335e-05,0.0,8.333333e-05
288,1.215293294821199,1.1685928,1.2622042,1.2039638144989615,1.1982573,1.2099473,3.3333333333333335e-05,0.0,8.333333e-05
289,1.219775664359505,1.1723317,1.2673162,1.2081442444104165,1.2024179,1.2141486,3.3333333333333335e-05,0.0,8.333333e-05
290,1.2239827445833111,1.1767642,1.2716559,1.212324674321871,1.2065785,1.2183498,3.3333333333333335e-05,0.0,8.333333e-05
291,1.227981032826687,1.1809248,1.2750666,1.216505104233326,1.2107391,1.222551,3.3333333333333335e-05,0.0,8.333333e-05
292,1.2328060215658778,1.1869376,1.2793049,1.2206855341447809,1.2148998,1.2267522,3.3333333333333335e-05,0.0,8.333333e-05
293,1.236635913538945,1.1904236,1.2837373,1.2248659640562354,1.2190604,1.2309535,3.3333333333333335e-05,0.0,8.333333e-05
294,1.2386737195051645,1.192246,1.2853799,1.22904639396769,1.223221,1.2351546,3.3333333333333335e-05,0.0,8.333333e-05
295,1.2429370392855974,1.1973224,1.2892095,1.2332268238791444,1.2273816,1.2393558,3.3333333333333335e-05,0.0,8.333333e-05
296,1.247525081641977,1.2017531,1.2941113,1.2374072537905996,1.2315422,1.243557,3.3333333333333335e-05,0.0,8.333333e-05
297,1.2501962561222324,1.2047914,1.2963833,1.2415876837020543,1.2357029,1.2477583,3.3333333333333335e-05,0.0,8.333333e-05
298,1.2556875511158643,1.2105749,1.3014499,1.2457681136135088,1.2398634,1.2519594,3.3333333333333335e-05,0.0,8.333333e-05
299,1.2611598725291564,1.2162341,1.3066565,1.2499485435249638,1.244024,1.2561606,1.6666666666666667e-05,0.0,5e-05
300,1.2663764984065986,1.2213421,1.3118804,1.2541289734364185,1.2481847,1.2603618,1.6666666666666667e-05,0.0,5e-05
301,1.2703924698125593,1.2256021,1.3154912,1.2583094033478734,1.2523453,1.2645631,1.6666666666666667e-05,0.0,5e-05
302,1.2734102883855398,1.2291242,1.3176211,1.262489833259328,1.256506,1.2687643,1.6666666666666667e-05,0.0,5e-05
303,1.278312737740883,1.2353406,1.3215822,1.2666702631707827,1.2606665,1.2729654,1.6666666666666667e-05,0.0,5e-05
304,1.2806846747813627,1.2372192,1.3241072,1.2708506930822374,1.2648271,1.2771667,1.6666666666666667e-05,0.0,5e-05
305,1.2865703188345763,1.2437307,1.3292855,1.275031122993692,1.2689878,1.2813679,1.6666666666666667e-05,0.0,5e-05
306,1.2880461093798021,1.245703,1.3303545,1.2792115529051469,1.2731484,1.2855691,1.6666666666666667e-05,0.0,5e-05
307,1.294277179429386,1.2527136,1.3358015,1.2833919828166016,1.277309,1.2897702,1.6666666666666667e-05,0.0,5e-05
308,1.3005247669610465,1.2574273,1.3433037,1.2875724127280561,1.2814696,1.2939715,1.6666666666666667e-05,0.0,5e-05
309,1.3020412346333698,1.2587396,1.3454602,1.2917528426395106,1.2856302,1.2981727,1.6666666666666667e-05,0.0,5e-05
310,1.305909274132645,1.2628452,1.349452,1.2959332725509656,1.2897909,1.3023739,1.6666666666666667e-05,0.0,5e-05
311,1.3133274310781842,1.2688828,1.3580626,1.3001137024624205,1.2939515,1.3065751,0.0,0.0,0.0
312,1.3162635536980813,1.2725672,1.3597757,1.304294132373875,1.298112,1.3107764,0.0,0.0,0.0
313,1.3202552499555806,1.2768047,1.3641506,1.3084745622853295,1.3022727,1.3149775,0.0,0.0,0.0
314,1.3225141000974534,1.2784679,1.3670517,1.3126549921967845,1.3064333,1.3191787,0.0,0.0,0.0
315,1.3243596629368632,1.2801772,1.3687477,1.3168354221082388,1.310594,1.32338,0.0,0.0,0.0
316,1.3296618368774042,1.2860774,1.3738053,1.321015852019694,1.3147545,1.3275812,0.0,0.0,0.0
317,1.333420105320759,1.2892509,1.3777093,1.3251962819311487,1.3189151,1.3317823,0.0,0.0,0.0
318,1.339310020866789,1.2955883,1.3837217,1.329376711842603,1.3230758,1.3359835,0.0,0.0,0.0
319,1.3417332929033747,1.2978767,1.3861967,1.3335571417540584,1.3272364,1.3401848,0.0,0.0,0.0
320,1.3433062229191104,1.2996141,1.3873701,1.3377375716655129,1.331397,1.344386,0.0,0.0,0.0
321,1.3475392916292377,1.3035645,1.3916389,1.3419180015769676,1.3355576,1.3485872,0.0,0.0,0.0
322,1.3531800708906074,1.310202,1.3963553,1.3460984314884217,1.3397182,1.3527883,0.0,0.0,0.0
323,1.3569913919606704,1.3142235,1.3994833,1.3502788613998769,1.3438789,1.3569896,0.0,0.0,0.0
324,1.3623342446776978,1.3182728,1.4061729,1.3544592913113318,1.3480395,1.3611908,0.0,0.0,0.0
325,1.3673754488304344,1.3226675,1.4119531,1.3586397212227865,1.3522,1.365392,0.0,0.0,0.0
326,1.3705566318106348,1.3262777,1.4148777,1.3628201511342413,1.3563607,1.3695931,0.0,0.0,0.0
327,1.3746852807740215,1.3292091,1.4198917,1.3670005810456958,1.3605213,1.3737944,0.0,0.0,0.0
328,1.377809909721281,1.3329008,1.4228123,1.371181010957151,1.364682,1.3779956,0.0,0.0,0.0
329,1.3844148611214382,1.3389267,1.4298345,1.375361440868606,1.3688426,1.3821968,0.0,0.0,0.0
330,1.3880808152833142,1.3424804,1.433131,1.37954187078006,1.3730031,1.3863981,0.0,0.0,0.0
331,1.3908363598423397,1.3455026,1.4358554,1.3837223006915151,1.3771638,1.3905993,0.0,0.0,0.0
332,1.3955307566713309,1.3505982,1.4403852,1.3879027306029696,1.3813244,1.3948004,0.0,0.0,0.0
333,1.3980437368957523,1.3527426,1.4431409,1.3920831605144242,1.385485,1.3990016,0.0,0.0,0.0
334,1.4035907705958408,1.358333,1.4487296,1.3962635904258787,1.3896456,1.4032029,0.0,0.0,0.0
335,1.4068423489183055,1.3608893,1.451661,1.4004440203373336,1.3938062,1.4074041,0.0,0.0,0.0
336,1.409479443134761,1.3628589,1.4548271,1.4046244502487886,1.3979669,1.4116052,0.0,0.0,0.0
337,1.4142630786205088,1.367078,1.4605705,1.408804880160243,1.4021275,1.4158064,0.0,0.0,0.0
338,1.4172729082977011,1.3694358,1.4641023,1.4129853100716983,1.4062881,1.4200077,0.0,0.0,0.0
339,1.4199904356623894,1.3722292,1.4668645,1.417165739983153,1.4104487,1.4242089,0.0,0.0,0.0
340,1.427798305053112,1.3796494,1.474732,1.4213461698946077,1.4146093,1.42841,0.0,0.0,0.0
341,1.432007977976368,1.3833851,1.479166,1.425526599806062,1.41877,1.4326112,0.0,0.0,0.0
342,1.4359542055754768,1.3872896,1.4834732,1.4297070297175167,1.4229306,1.4368125,0.0,0.0,0.0
343,1.4422474397510627,1.393044,1.4902122,1.4338874596289715,1.4270911,1.4410137,0.0,0.0,0.0
344,1.4475438101929479,1.3993745,1.495172,1.4380678895404264,1.4312518,1.4452149,0.0,0.0,0.0
345,1.450400776807776,1.4019921,1.4985322,1.4422483194518807,1.4354124,1.4494162,0.0,0.0,0.0
346,1.4541579762791443,1.4058745,1.5019305,1.4464287493633357,1.439573,1.4536173,0.0,0.0,0.0
347,1.4581926693117047,1.410108,1.5058904,1.4506091792747904,1.4437337,1.4578185,0.0,0.0,0.0
348,1.4622973533433543,1.4130197,1.511749,1.4547896091862451,1.4478942,1.4620197,0.0,0.0,0.0
349,1.4664738593179314,1.4170859,1.5156251,1.4589700390977,1.4520549,1.466221,0.0,0.0,0.0
350,1.4697779827231645,1.4198142,1.5188937,1.4631504690091546,1.4562155,1.4704221,0.0,0.0,0.0
351,1.4718397576177433,1.4230442,1.5205753,1.4673308989206097,1.4603761,1.4746233,0.0,0.0,0.0
352,1.4759929578679463,1.4263662,1.5253657,1.4715113288320638,1.4645367,1.4788245,0.0,0.0,0.0
353,1.4809316181547167,1.4315019,1.5297948,1.475691758743519,1.4686973,1.4830258,0.0,0.0,0.0
354,1.4835825032691714,1.4343829,1.5321261,1.4798721886549737,1.472858,1.487227,0.0,0.0,0.0
355,1.4882982222479335,1.4391154,1.5368853,1.4840526185664287,1.4770186,1.4914281,0.0,0.0,0.0
356,1.4937262562763076,1.4442986,1.5420988,1.488233048477883,1.4811792,1.4956294,0.0,0.0,0.0
357,1.4969535452320673,1.4470958,1.5454289,1.492413478389338,1.4853398,1.4998306,0.0,0.0,0.0
358,1.5004612478987478,1.4511119,1.5484799,1.4965939083007924,1.4895004,1.5040318,0.0,0.0,0.0
359,1.5036949431641085,1.454096,1.5512867,1.5007743382122476,1.493661,1.508233,0.0,0.0,0.0
360,1.5043711283153105,1.4548254,1.551901,1.504954768123702,1.4978217,1.5124342,0.0,0.0,0.0
361,1.5063075161980772,1.4563957,1.554164,1.5091351980351566,1.5019822,1.5166354,0.0,0.0,0.0
362,1.5068847764054711,1.4566535,1.5553323,1.5133156279466116,1.5061429,1.5208366,0.0,0.0,0.0
363,1.5117559187337732,1.4603368,1.5612823,1.5174960578580658,1.5103035,1.5250378,0.0,0.0,0.0
364,1.5128500008956265,1.4616919,1.5618993,1.5216764877695208,1.5144641,1.529239,0.0,0.0,0.0
365,1.5184591487384769,1.4666393,1.568412,1.5258569176809755,1.5186248,1.5334402,0.0,0.0,0.0
366,1.5213549531067136,1.4700651,1.5711046,1.5300373475924303,1.5227853,1.5376414,0.0,0.0,0.0
367,1.5252225798341401,1.4739587,1.5744405,1.534217777503885,1.526946,1.5418426,0.0,0.0,0.0
368,1.5264475809622584,1.4748497,1.575902,1.5383982074153404,1.5311066,1.5460439,0.0,0.0,0.0
369,1.5293605952714695,1.4779625,1.578595,1.542578637326795,1.5352672,1.550245,0.0,0.0,0.0
370,1.5350665584132697,1.4836072,1.5840945,1.5467590672382494,1.5394278,1.5544462,0.0,0.0,0.0
371,1.5390309792734207,1.4878255,1.5878642,1.5509394971497037,1.5435884,1.5586475,0.0,0.0,0.0
372,1.5430416300421899,1.491586,1.5922194,1.5551199270611586,1.547749,1.5628487,0.0,0.0,0.0
373,1.548613349511275,1.4973574,1.5980247,1.5593003569726136,1.5519097,1.5670499,0.0,0.0,0.0
374,1.5507826668179299,1.4993676,1.600203,1.5634807868840679,1.5560703,1.571251,0.0,0.0,0.0
375,1.5557503620784388,1.503702,1.6053616,1.5676612167955226,1.5602309,1.5754523,0.0,0.0,0.0
376,1.5619621812448332,1.50955,1.6118587,1.5718416467069778,1.5643915,1.5796535,0.0,0.0,0.0
377,1.5637663969183742,1.5106325,1.61435,1.5760220766184323,1.5685521,1.5838547,0.0,0.0,0.0
378,1.567269512869288,1.5138255,1.6180793,1.5802025065298868,1.5727128,1.5880558,0.0,0.0,0.0
379,1.5704010385042662,1.5167704,1.6210372,1.5843829364413418,1.5768733,1.5922571,0.0,0.0,0.0
380,1.5722710772333541,1.5183061,1.6235138,1.5885633663527967,1.581034,1.5964583,0.0,0.0,0.0
